"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"25765","CP027619.1",14928001,14929000,"*",8.76276814451491e-113,3.30871958389312e-110,33.0208568961727
"25766","CP027619.1",14928501,14929500,"*",6.01404860330344e-311,9.23642990381727e-308,58.2382907662289
"25767","CP027619.1",14929001,14930000,"*",0,0,81.2322049212479
"25768","CP027619.1",14929501,14930500,"*",0,0,81.963289914299
"25769","CP027619.1",14930001,14931000,"*",2.58118856521916e-105,9.15213803927657e-103,47.5198659173815
"26066","CP027619.1",15082501,15083500,"*",1.06877577077941e-242,1.04535065317013e-239,-43.5136445549489
"26067","CP027619.1",15083001,15084000,"*",1.45839004633502e-269,1.70743434915114e-266,-45.4427101135544
"27034","CP027619.1",15801501,15802500,"*",1.58038646025773e-58,3.12843278918536e-56,28.9672382244701
"27035","CP027619.1",15802001,15803000,"*",1.85673710751922e-154,1.00412195851822e-151,43.5282242288612
"27036","CP027619.1",15802501,15803500,"*",4.33691856396213e-56,8.24478981574814e-54,27.2283783071572
"27797","CP027619.1",16225501,16226500,"*",0.000312071479078599,0.00276615043112796,32.3979591836735
"28229","CP027619.1",16449501,16450500,"*",3.34039035102073e-09,9.3803376663579e-08,-27.0846394984326
"28657","CP027619.1",16676501,16677500,"*",2.47881190367109e-08,6.06445968636282e-07,31.012036354704
"28885","CP027619.1",16796501,16797500,"*",5.7263013792669e-59,1.14389617336917e-56,25.9059085522694
"28886","CP027619.1",16797001,16798000,"*",2.14010525057191e-81,5.86809561454207e-79,28.2069639279311
"29406","CP027619.1",17087001,17088000,"*",4.85354789342328e-215,4.00856133479364e-212,45.7474448622448
"29407","CP027619.1",17087501,17088500,"*",0,0,60.9207317073171
"29408","CP027619.1",17088001,17089000,"*",1.00191154961383e-81,2.76105411254165e-79,38.9499651729742
"29482","CP027619.1",17125001,17126000,"*",2.08247590801742e-30,2.2155857905365e-28,26.3004889221689
"29483","CP027619.1",17125501,17126500,"*",1.37118684303842e-49,2.31601379072465e-47,34.0636254501801
"30051","CP027619.1",17414001,17415000,"*",1.53551079488618e-108,5.59318758216142e-106,45.7605767675931
"30052","CP027619.1",17414501,17415500,"*",7.40562106397894e-72,1.80517543713257e-69,41.4608429240732
"30068","CP027619.1",17422501,17423500,"*",7.86133826913195e-121,3.19329195837397e-118,35.2315394242803
"30280","CP027619.1",17534001,17535000,"*",1.13607361399606e-29,1.18471481271242e-27,35.1113648431231
"30281","CP027619.1",17534501,17535500,"*",1.18692594403081e-27,1.15184484566375e-25,27.7175827064246
"30300","CP027619.1",17544001,17545000,"*",1.06082098420624e-87,3.15047121929818e-85,38.6651406867771
"30301","CP027619.1",17544501,17545500,"*",1.65263066053114e-59,3.31951693013989e-57,30.0308509111781
"30408","CP027619.1",17607001,17608000,"*",1.18336813144209e-05,0.000163761208618213,-29.3300041614648
"30772","CP027619.1",17829001,17830000,"*",2.53539665488575e-18,1.61602127566504e-16,55.9748427672956
"30957","CP027619.1",17940001,17941000,"*",4.74300571674871e-89,1.4279894766635e-86,41.1729988089057
"30958","CP027619.1",17940501,17941500,"*",3.99490255913261e-63,8.51210048480374e-61,30.5072379631402
"31285","CP027619.1",18105501,18106500,"*",2.69673203945769e-21,2.01397739258218e-19,-27.6308364649242
"31892","CP027619.1",18501001,18502000,"*",2.03213528259507e-71,4.92712151436048e-69,47.983105699084
"31893","CP027619.1",18501501,18502500,"*",2.7658886439079e-102,9.52894823112384e-100,46.0937129289082
"31894","CP027619.1",18502001,18503000,"*",1.54843013686678e-35,1.91192655933071e-33,38.076808795127
"32661","CP027619.1",18908501,18909500,"*",1.07987455300602e-09,3.25640754567832e-08,-43.6465433300876
"33147","CP027619.1",19371501,19372500,"*",0.00064569437431212,0.00506662228775802,-36.2581580855693
"33182","CP027619.1",19389001,19390000,"*",1.64125711305531e-08,4.13660648157822e-07,-43.7519064565328
"33297","CP027619.1",19446501,19447500,"*",5.7851514045053e-05,0.000654463058164796,28.125
"33680","CP027619.1",19666501,19667500,"*",0.000896881783957529,0.00664383700432488,26.7281105990783
"33789","CP027619.1",19721501,19722500,"*",0.00138468676245859,0.00949298087799163,-27.6712328767123
"33790","CP027619.1",19722001,19723000,"*",2.29417006097645e-06,3.7896398456109e-05,-25.8529465426017
"33798","CP027619.1",19728001,19729000,"*",0.000673225680366064,0.00524434431288963,-82.6086956521739
"34056","CP027619.1",19861501,19862500,"*",6.61143009883896e-12,2.59310343162124e-10,-32.2564102564103
"34120","CP027619.1",19893501,19894500,"*",3.9704134031089e-170,2.43911863744156e-167,54.3830480408721
"34121","CP027619.1",19894001,19895000,"*",2.04172651246738e-247,2.05961233807844e-244,60.4765499745239
"34122","CP027619.1",19894501,19895500,"*",1.73429833895017e-74,4.36768377809456e-72,43.0608974358974
"34132","CP027619.1",19899501,19900500,"*",4.16951625502631e-43,6.1446756695502e-41,34.2068691681556
"34300","CP027619.1",19984001,19985000,"*",1.26489567014983e-20,9.13096353133193e-19,-32.3196881091618
"34312","CP027619.1",19990001,19991000,"*",0.000111072733416257,0.00114857857223671,25.3717654765804
"34439","CP027619.1",20056001,20057000,"*",0.000891169164964645,0.00660841380974203,-61.2698412698413
"34839","CP027619.1",20278501,20279500,"*",6.92303288303734e-38,9.05972805824534e-36,-27.7777777777778
"35660","CP027619.1",20697501,20698500,"*",1.00452176864304e-233,9.38838064892383e-231,53.6910803799013
"35661","CP027619.1",20698001,20699000,"*",0,0,63.1974646332792
"35662","CP027619.1",20698501,20699500,"*",0,0,64.4315650523884
"35663","CP027619.1",20699001,20700000,"*",0,0,70.467580624496
"35664","CP027619.1",20699501,20700500,"*",5.30974958912519e-166,3.16791452506152e-163,61.9090474047726
"35843","CP027619.1",20799001,20800000,"*",5.5677522913437e-16,3.07025459383519e-14,-26.5554187192118
"35844","CP027619.1",20799501,20800500,"*",3.08954188938554e-175,1.9710628342331e-172,-58.3981606733118
"35845","CP027619.1",20800001,20801000,"*",0,0,-65.9492886964819
"35846","CP027619.1",20800501,20801500,"*",7.63238920291065e-124,3.19280300834965e-121,-47.5180021770075
"36039","CP027619.1",20934501,20935500,"*",1.9259599068777e-13,8.73798628466987e-12,-31.140731790205
"36045","CP027619.1",20942501,20943500,"*",1.33566033891514e-20,9.63289300858953e-19,43.0553130917051
"36066","CP027619.1",20957001,20958000,"*",2.38276379444598e-39,3.22468153239047e-37,25.2206406568823
"36073","CP027619.1",20960501,20961500,"*",3.22887893075004e-13,1.43608809698993e-11,26.1698717948718
"36338","CP027619.1",21105001,21106000,"*",9.81977920040499e-20,6.74490532445104e-18,29.640995977741
"36341","CP027619.1",21106501,21107500,"*",1.39793194638915e-14,6.97305442773811e-13,31.2904973963856
"36342","CP027619.1",21107001,21108000,"*",4.62544441116007e-25,4.07435553554527e-23,38.4069264069264
"36391","CP027619.1",21131501,21132500,"*",7.91657879937094e-82,2.18384138516572e-79,32.9813789720772
"36392","CP027619.1",21132001,21133000,"*",1.08694748063783e-73,2.70992412742259e-71,34.2803052872766
"36393","CP027619.1",21132501,21133500,"*",6.5483050450391e-37,8.3768663705312e-35,25.0772103389791
"36394","CP027619.1",21133001,21134000,"*",2.32463832758664e-42,3.37311931085812e-40,28.9344798443801
"36441","CP027619.1",21156501,21157500,"*",2.68296942532461e-11,9.84964860912766e-10,-48.1132075471698
"36601","CP027619.1",21246001,21247000,"*",0.000577695001003282,0.00461882291776647,27.1219512195122
"36628","CP027619.1",21262501,21263500,"*",8.08890765620536e-76,2.07050284794708e-73,-34.6171423823175
"36629","CP027619.1",21263001,21264000,"*",3.8998035380914e-126,1.67101080316959e-123,-45.2244118851821
"37433","CP027619.1",21759001,21760000,"*",1.01955083445339e-35,1.26603992649494e-33,-26.2243964633166
"37434","CP027619.1",21759501,21760500,"*",4.3836438890444e-68,1.00873254589531e-65,-36.4997167673716
"37435","CP027619.1",21760001,21761000,"*",3.82626033177533e-23,3.11124358101948e-21,-27.4399865704214
"37648","CP027619.1",21872001,21873000,"*",5.49563130309397e-100,1.84338983049327e-97,31.7362817362817
"37649","CP027619.1",21872501,21873500,"*",5.6110790145446e-85,1.61211047243523e-82,28.9017395138798
"37650","CP027619.1",21873001,21874000,"*",1.19924942860161e-61,2.49500466738612e-59,27.7181702638898
"37651","CP027619.1",21873501,21874500,"*",1.03442589164455e-83,2.92586801554513e-81,38.7814796318756
"37652","CP027619.1",21874001,21875000,"*",1.48777689835739e-138,7.13543020722022e-136,50.5540773363509
"37653","CP027619.1",21874501,21875500,"*",1.82583384084659e-271,2.19400219959383e-268,62.1359640442289
"37654","CP027619.1",21875001,21876000,"*",1.54010101996545e-227,1.37589403997397e-224,62.592206171817
"37655","CP027619.1",21875501,21876500,"*",0,0,73.8568789154268
"37656","CP027619.1",21876001,21877000,"*",0,0,72.3655187755113
"37657","CP027619.1",21876501,21877500,"*",0,0,70.0287321984707
"37658","CP027619.1",21877001,21878000,"*",5.02813609664609e-258,5.50926523961735e-255,71.2557091051652
"37659","CP027619.1",21877501,21878500,"*",1.78692206821211e-127,7.75393703929235e-125,62.1980385206192
"37660","CP027619.1",21878001,21879000,"*",3.23791763434136e-32,3.64940216602942e-30,37.0433241694545
"37920","CP027619.1",22013501,22014500,"*",3.757479328784e-43,5.54791873630568e-41,31.1114095848444
"38138","CP027619.1",22145001,22146000,"*",2.6701824993964e-127,1.15591206744258e-124,40.2588395566289
"38139","CP027619.1",22145501,22146500,"*",1.18753800253144e-149,6.19545828061126e-147,41.5213231980734
"38142","CP027619.1",22147001,22148000,"*",1.88619033464933e-71,4.57732265019465e-69,36.8188556101682
"38210","CP027619.1",22181001,22182000,"*",5.56405355576587e-79,1.48541755542377e-76,39.8953113969385
"38504","CP027619.1",22331501,22332500,"*",3.2656032785841e-107,1.17541939523325e-104,42.0801509385983
"38505","CP027619.1",22332001,22333000,"*",1.65813090130527e-140,8.10894234371067e-138,51.21698752272
"38506","CP027619.1",22332501,22333500,"*",1.0075338712547e-42,1.47330069280761e-40,45.2540341742598
"38511","CP027619.1",22335001,22336000,"*",1.10097848995881e-91,3.40281394815151e-89,33.922003585624
"38512","CP027619.1",22335501,22336500,"*",7.14479185282112e-126,3.05426165437548e-123,41.2808984372774
"38513","CP027619.1",22336001,22337000,"*",2.75011210009675e-63,5.87580418328918e-61,34.213716108453
"38514","CP027619.1",22336501,22337500,"*",1.34035929901215e-22,1.06239310817091e-20,25.0507253178907
"38534","CP027619.1",22346501,22347500,"*",5.13323800421962e-100,1.72288987865627e-97,-31.8815802987817
"38962","CP027619.1",22679501,22680500,"*",7.24247585204047e-116,2.81436331709412e-113,-65.2806327643221
"38963","CP027619.1",22680001,22681000,"*",1.39489186867481e-117,5.50652952645642e-115,-44.2295801925822
"39109","CP027619.1",22755501,22756500,"*",9.13003981533521e-06,0.00013014133036877,-30.2325581395349
"39158","CP027619.1",22781001,22782000,"*",7.21036095109067e-71,1.73209597068845e-68,32.6832929004975
"39159","CP027619.1",22781501,22782500,"*",5.90205150576208e-159,3.31989182785227e-156,39.3646240180885
"39160","CP027619.1",22782001,22783000,"*",5.22701202212814e-88,1.56081833373813e-85,37.6822919857809
"39162","CP027619.1",22783001,22784000,"*",8.85182520751346e-205,6.87459904624655e-202,65.040749691485
"39163","CP027619.1",22783501,22784500,"*",0,0,69.4068794719128
"39164","CP027619.1",22784001,22785000,"*",2.25011891780291e-248,2.29096465190113e-245,59.2807052381919
"39209","CP027619.1",22806501,22807500,"*",2.4036944585004e-130,1.07370517793805e-127,-56.615822336801
"39210","CP027619.1",22807001,22808000,"*",0,0,-70.9137111566825
"39211","CP027619.1",22807501,22808500,"*",0,0,-65.0966748768473
"39326","CP027619.1",22866001,22867000,"*",3.134705902602e-46,4.95775002266658e-44,42.953017721701
"39327","CP027619.1",22866501,22867500,"*",4.41942707345591e-167,2.65821002591625e-164,48.5974571224681
"39328","CP027619.1",22867001,22868000,"*",1.01482041391867e-190,7.19651143539825e-188,50.8172167435575
"39329","CP027619.1",22867501,22868500,"*",2.3867408518761e-20,1.69473478867734e-18,25.434050651442
"39370","CP027619.1",22888001,22889000,"*",3.09483576058829e-87,9.12672741332322e-85,37.2420344387056
"39371","CP027619.1",22888501,22889500,"*",2.1377658634823e-150,1.12386462531464e-147,44.8456395969769
"39372","CP027619.1",22889001,22890000,"*",2.1144852157475e-85,6.11041523646678e-83,37.8244310935756
"39402","CP027619.1",22905001,22906000,"*",8.3303713594808e-38,1.08805873866541e-35,33.0271052067709
"39413","CP027619.1",22910501,22911500,"*",6.74694415359507e-37,8.6289549054732e-35,-28.4996166624074
"39466","CP027619.1",22937001,22938000,"*",4.92624388505525e-188,3.41370594634498e-185,-57.8416149068323
"39467","CP027619.1",22937501,22938500,"*",3.67307932676231e-75,9.32767661750413e-73,-30.921552127103
"39572","CP027619.1",22990001,22991000,"*",1.8934481138535e-21,1.42555627837121e-19,-29.6571691308533
"39910","CP027619.1",23722501,23723500,"*",2.25628811110678e-06,3.73394579626917e-05,-46.2915601023018
"40139","CP027619.1",23848001,23849000,"*",1.8877513093082e-71,4.57907831793097e-69,38.4932579684792
"40140","CP027619.1",23848501,23849500,"*",1.62855858275422e-294,2.2831055077018e-291,64.6253445866848
"40141","CP027619.1",23849001,23850000,"*",1.87779106534073e-262,2.12123658965478e-259,61.3187972569017
"40142","CP027619.1",23849501,23850500,"*",4.10951389160557e-53,7.43257856833465e-51,26.6516064257028
"40505","CP027619.1",24485501,24486500,"*",1.02268367174433e-05,0.000143962474809184,35.2389878163074
"40506","CP027619.1",24486001,24487000,"*",1.02268367174433e-05,0.000143962474809184,35.2389878163074
"40980","CP027619.1",24768501,24769500,"*",2.50838846725964e-93,7.90464771007074e-91,-50.4727242302544
"40981","CP027619.1",24769001,24770000,"*",9.98251008896844e-147,5.10085740759188e-144,-59.9342506962129
"40982","CP027619.1",24769501,24770500,"*",1.23445433499926e-12,5.20954218909668e-11,-26.2626262626263
"41098","CP027619.1",24838501,24839500,"*",4.05612352458617e-22,3.14029655171402e-20,-28.9577084779505
"41099","CP027619.1",24839001,24840000,"*",4.37407990199644e-44,6.61554478079322e-42,-29.3088267084249
"41727","CP027619.1",25153501,25154500,"*",1.7317275081579e-18,1.11416633517335e-16,-29.1039066086614
"41821","CP027619.1",25202001,25203000,"*",0.000110281706949551,0.0011413269489164,-34.4086021505376
"41936","CP027619.1",25264001,25265000,"*",5.07845829301438e-77,1.32283797750787e-74,-25.9434376652875
"42144","CP027619.1",25368001,25369000,"*",1.51455326463951e-05,0.000203499205823042,-32.018779342723
"42368","CP027619.1",25482001,25483000,"*",0.000274253124790965,0.00247842758753096,26.5221878224974
"42702","CP027619.1",25686001,25687000,"*",5.35242272880973e-78,1.40964663879155e-75,32.1858149810972
"42703","CP027619.1",25686501,25687500,"*",3.21809971510453e-85,9.28490545136662e-83,38.9476261086087
"42704","CP027619.1",25687001,25688000,"*",2.08448719396107e-58,4.11886232137269e-56,34.3621153939268
"42705","CP027619.1",25687501,25688500,"*",1.12167945823794e-36,1.42721899099994e-34,32.3671962252254
"43276","CP027619.1",26107501,26108500,"*",8.03546835764999e-129,3.53449417024008e-126,34.0004903898464
"43277","CP027619.1",26108001,26109000,"*",1.6723274480142e-55,3.14314777431031e-53,25.1709867096081
"43450","CP027619.1",26196001,26197000,"*",1.02318788481585e-167,6.20206130429374e-165,-49.5217455016621
"43451","CP027619.1",26196501,26197500,"*",6.28560732549211e-87,1.84765765268718e-84,-27.6877265316572
"43475","CP027619.1",26208501,26209500,"*",7.03108279269685e-06,0.000103317309577011,25.7867049258728
"44311","CP027619.1",26629501,26630500,"*",1.26617186966869e-109,4.66179755823312e-107,36.9496093935957
"44372","CP027619.1",26665001,26666000,"*",6.93784239792917e-09,1.85418914467801e-07,30.9277249919932
"44373","CP027619.1",26665501,26666500,"*",1.96048962500985e-13,8.88506118613136e-12,27.0683162990855
"44374","CP027619.1",26666001,26667000,"*",1.28087959191064e-21,9.71584843393395e-20,26.6513062297476
"44415","CP027619.1",26686501,26687500,"*",2.51299499532633e-19,1.69083803557061e-17,26.1837537607035
"44433","CP027619.1",26696001,26697000,"*",3.91886830662346e-41,5.52509904308861e-39,28.3030200649436
"45448","CP027619.1",27544501,27545500,"*",4.49549849261708e-23,3.64349956988053e-21,33.7461094892272
"46729","CP027619.1",28239001,28240000,"*",0.000687694970703251,0.0053375899641137,-25.297619047619
"46810","CP027619.1",28282501,28283500,"*",4.3048674160697e-05,0.000506908522140179,30.3369373899925
"47008","CP027619.1",28383001,28384000,"*",3.46040779981461e-05,0.000419449972006616,26.2125162972621
"47456","CP027619.1",28633501,28634500,"*",4.77443749021157e-05,0.000554157463783424,34.3920145190563
"48078","CP027619.1",28954501,28955500,"*",2.59163600799101e-12,1.06243668298498e-10,41.9277108433735
"48132","CP027619.1",28984501,28985500,"*",2.33129209217863e-22,1.8261164596196e-20,-30.6902577544779
"48481","CP027619.1",29346001,29347000,"*",1.04552229896185e-55,1.97184279376611e-53,30.1006664153035
