"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"1475","CP027619.1",765501,766500,"*",1.40832465480835e-39,5.69599469519218e-38,-33.0661640883351
"1493","CP027619.1",774501,775500,"*",9.55960767280259e-36,3.33123639974068e-34,29.9110026762643
"1528","CP027619.1",793001,794000,"*",6.36224029729481e-81,8.53580635472466e-79,-74.3463581339812
"1529","CP027619.1",793501,794500,"*",9.92111548709634e-40,4.03518472690466e-38,-49.2302059991351
"1530","CP027619.1",794001,795000,"*",1.69394382248532e-06,8.76082077509434e-06,26.3954107566442
"1532","CP027619.1",796001,797000,"*",7.25967437816648e-10,5.50799798371672e-09,-56.687898089172
"1534","CP027619.1",797001,798000,"*",1.44674806289395e-73,1.6361951204978e-71,-26.3292957042957
"1619","CP027619.1",839501,840500,"*",4.09335842727535e-30,1.11351053331764e-28,66.1127419274591
"1720","CP027619.1",890001,891000,"*",8.05153851408856e-47,4.2182018831674e-45,-27.2847212298144
"1721","CP027619.1",890501,891500,"*",3.88510760637411e-73,4.34599882216799e-71,-39.2946439699811
"1746","CP027619.1",903001,904000,"*",8.29559862130829e-39,3.2610452198265e-37,26.9183036632362
"1747","CP027619.1",903501,904500,"*",1.45682594581537e-34,4.83340890382545e-33,25.332054309327
"1825","CP027619.1",943501,944500,"*",2.1798483901168e-46,1.12570974538429e-44,-31.1555745231058
"1845","CP027619.1",953501,954500,"*",7.21926558886723e-134,2.4211059473848e-131,-41.9449394991089
"1846","CP027619.1",954001,955000,"*",2.25491348105609e-208,1.7295824281873e-205,-53.5366783512876
"1849","CP027619.1",955501,956500,"*",1.62485251763253e-31,4.71980099059631e-30,-25.37949984407
"1855","CP027619.1",958501,959500,"*",7.2774204851557e-36,2.54775021141033e-34,-28.4001759301492
"1864","CP027619.1",963001,964000,"*",8.61197292424119e-47,4.50789400107513e-45,30.1071789076202
"1872","CP027619.1",967001,968000,"*",9.44440185719375e-19,1.41149104002639e-17,-26.3515393025106
"1896","CP027619.1",979001,980000,"*",1.56110158226343e-60,1.24862568723312e-58,-36.8083511480052
"1897","CP027619.1",979501,980500,"*",1.15106314890219e-118,3.10860997985567e-116,-51.4367673341505
"1898","CP027619.1",980001,981000,"*",1.25891159684862e-78,1.60596074086908e-76,-48.5251417640227
"1899","CP027619.1",980501,981500,"*",1.18192172062751e-34,3.93893281684718e-33,-34.4462109167992
"1900","CP027619.1",981001,982000,"*",1.69383885824989e-53,1.09338195524518e-51,-50.5901060070671
"1967","CP027619.1",1014501,1015500,"*",7.39791500209909e-24,1.47906205890478e-22,-28.32397045163
"1983","CP027619.1",1022501,1023500,"*",2.19711153949036e-44,1.05739210120579e-42,-41.7037863827595
"2046","CP027619.1",1054001,1055000,"*",3.57027663259e-38,1.36673848991289e-36,-29.0725105935599
"2109","CP027619.1",1085501,1086500,"*",2.82166003821289e-29,7.3924112298296e-28,26.4343729597901
"2110","CP027619.1",1086001,1087000,"*",7.66812523498593e-29,1.96779290438921e-27,26.60346740638
"2133","CP027619.1",1097501,1098500,"*",1.25123778088113e-41,5.47336036909129e-40,30.7549996254962
"2134","CP027619.1",1098001,1099000,"*",3.82781200203589e-37,1.41036848944968e-35,28.8505195626484
"2162","CP027619.1",1112001,1113000,"*",6.3071029981705e-41,2.68973936597584e-39,26.4408290843786
"2209","CP027619.1",1135501,1136500,"*",1.13374480011187e-37,4.2621652263977e-36,28.3831908831909
"2210","CP027619.1",1136001,1137000,"*",4.09824624359779e-44,1.95018765987575e-42,34.2895527106053
"2214","CP027619.1",1138001,1139000,"*",5.9325385091067e-78,7.44193933741607e-76,49.118772237742
"2215","CP027619.1",1138501,1139500,"*",1.26818809854446e-95,2.31713091567243e-93,43.9784826974268
"2216","CP027619.1",1139001,1140000,"*",1.46743861780004e-60,1.17509719522765e-58,32.6851146653127
"2217","CP027619.1",1139501,1140500,"*",4.61774671898811e-64,4.093091288809e-62,45.3658782534649
"2218","CP027619.1",1140001,1141000,"*",1.01292584922632e-44,4.92998156391215e-43,38.4149488163487
"2262","CP027619.1",1186501,1187500,"*",2.74674292910912e-57,2.00205440360707e-55,-32.2620565514138
"2263","CP027619.1",1187001,1188000,"*",9.89684266234263e-54,6.43827844352102e-52,-33.0067790053468
"2264","CP027619.1",1187501,1188500,"*",2.47575365423947e-25,5.34230222993064e-24,-26.6948031991309
"2267","CP027619.1",1189001,1190000,"*",2.24830324515904e-55,1.54352464680852e-53,36.3236665328152
"2289","CP027619.1",1200001,1201000,"*",6.40429239271808e-37,2.33965057757659e-35,46.4085161016896
"2290","CP027619.1",1200501,1201500,"*",9.48797449388626e-23,1.78678434515734e-21,26.6806722689076
"2311","CP027619.1",1211001,1212000,"*",1.15286292556418e-45,5.80433463040827e-44,28.0745377118523
"2432","CP027619.1",1272001,1273000,"*",3.33095983282764e-83,4.71629993938451e-81,-28.2166088582018
"2471","CP027619.1",1291501,1292500,"*",1.10094309215773e-61,9.07615275924481e-60,-30.3171641791045
"2472","CP027619.1",1292001,1293000,"*",2.89213562473377e-141,1.07422831219264e-138,-38.4964400390898
"2491","CP027619.1",1301501,1302500,"*",2.58411909515458e-52,1.60962481046667e-50,33.4641782807751
"2492","CP027619.1",1302001,1303000,"*",2.09483410549379e-108,4.79934724222273e-106,50.8073334670947
"2493","CP027619.1",1302501,1303500,"*",4.02951304295359e-27,9.53053296646136e-26,27.4949757654569
"2504","CP027619.1",1308001,1309000,"*",7.86548627085958e-39,3.09465768289789e-37,30.5875557698168
"2525","CP027619.1",1318501,1319500,"*",2.89218478032864e-40,1.19926593694727e-38,27.9902597402597
"2557","CP027619.1",1334501,1335500,"*",2.78819772540851e-62,2.34057113980504e-60,37.7912529932467
"2558","CP027619.1",1335001,1336000,"*",5.05984043802812e-110,1.19299817882514e-107,45.7570584455671
"2559","CP027619.1",1335501,1336500,"*",3.23123288902106e-34,1.05704412870504e-32,39.380690821613
"2571","CP027619.1",1341501,1342500,"*",4.85565707547266e-75,5.68350835268939e-73,-37.7507756196487
"2622","CP027619.1",1367001,1368000,"*",5.3345687723161e-19,8.09332465580385e-18,29.0222797029373
"2724","CP027619.1",1421001,1422000,"*",8.95778053845788e-58,6.61812786160734e-56,-29.5233950908662
"2753","CP027619.1",1439501,1440500,"*",5.6547388490568e-14,6.10869275427033e-13,54.3859649122807
"2805","CP027619.1",1465501,1466500,"*",3.47623097252435e-30,9.48107336850201e-29,26.9379234283914
"2842","CP027619.1",1485501,1486500,"*",4.88251340933873e-27,1.14953905884465e-25,25.8359753343678
"2890","CP027619.1",1509501,1510500,"*",6.72213811629957e-69,6.73442002022904e-67,-33.9189214113134
"2891","CP027619.1",1510001,1511000,"*",1.85892259257471e-35,6.40290443219478e-34,-25.4658231357174
"3035","CP027619.1",1582001,1583000,"*",1.95346588970518e-32,5.91085293975188e-31,30.9818181818182
"3036","CP027619.1",1582501,1583500,"*",8.13240985474103e-91,1.35445835617864e-88,45.8503377427526
"3037","CP027619.1",1583001,1584000,"*",6.95888271525581e-67,6.61592838143997e-65,31.5930465618255
"3088","CP027619.1",1608501,1609500,"*",1.34127816926957e-32,4.08491742746843e-31,-26.0339044252497
"3135","CP027619.1",1632001,1633000,"*",1.28737737711135e-31,3.75581337667494e-30,26.5883485796822
"3136","CP027619.1",1632501,1633500,"*",1.07376728099062e-33,3.43170783263272e-32,38.0518196770396
"3137","CP027619.1",1633001,1634000,"*",9.07243385523353e-39,3.55919922080643e-37,31.7161589412898
"3291","CP027619.1",1710501,1711500,"*",3.52369988612636e-41,1.51643812994808e-39,37.14133396517
"3293","CP027619.1",1711501,1712500,"*",2.53414543385516e-15,3.02229864345696e-14,-28.5982052818497
"3319","CP027619.1",1724501,1725500,"*",5.19242303538546e-18,7.40650285266097e-17,26.3563304169776
"3329","CP027619.1",1729501,1730500,"*",2.82419365920028e-48,1.54903323076167e-46,34.7218085826452
"3330","CP027619.1",1730001,1731000,"*",3.93831835999825e-43,1.814380023044e-41,34.6222740524781
"3441","CP027619.1",1785501,1786500,"*",2.57107898133516e-49,1.45509063839414e-47,-28.5105811580191
"3442","CP027619.1",1786001,1787000,"*",1.33866744690964e-91,2.25869518082509e-89,-45.4225847278864
"3480","CP027619.1",1805001,1806000,"*",5.56552046697969e-19,8.43592399731097e-18,27.1782231272104
"3481","CP027619.1",1805501,1806500,"*",2.74786180282149e-10,2.17125925861906e-09,37.8971571906355
"3574","CP027619.1",1852001,1853000,"*",6.135350856389e-46,3.12201677823059e-44,-26.8950778067188
"3581","CP027619.1",1855501,1856500,"*",8.22806202869097e-49,4.58816198403784e-47,-37.644314911237
"3582","CP027619.1",1856001,1857000,"*",2.35125757807879e-43,1.09091471659717e-41,-28.358700123406
"3632","CP027619.1",1882001,1883000,"*",1.05197566543837e-05,4.85651023815323e-05,-52.536231884058
"3682","CP027619.1",1911501,1912500,"*",1.5648237145191e-31,4.54811173396318e-30,25.8566672392779
"3683","CP027619.1",1912001,1913000,"*",1.16109512346458e-44,5.63949049179115e-43,27.2744117102094
"3743","CP027619.1",1943001,1944000,"*",1.27858064404691e-42,5.78958098596821e-41,-27.6674073235678
"3747","CP027619.1",1945001,1946000,"*",6.87635736223084e-21,1.16654350172271e-19,-25.2702024225771
"3748","CP027619.1",1945501,1946500,"*",8.58876032840565e-36,2.9981269711817e-34,-28.1401827156285
"3775","CP027619.1",1959001,1960000,"*",2.10947545582897e-73,2.37579508923372e-71,-37.2398080388551
"3824","CP027619.1",1983501,1984500,"*",1.77499584724301e-39,7.15498939274187e-38,-30.0762406578473
"3918","CP027619.1",2430001,2431000,"*",2.02137145172332e-25,4.3853716722019e-24,38.3162266863693
"3966","CP027619.1",2454001,2455000,"*",3.16460266292872e-92,5.38646959660061e-90,-28.2995991416197
"3967","CP027619.1",2454501,2455500,"*",8.5792635187145e-115,2.17200757903836e-112,-32.0918827184669
"3988","CP027619.1",2465001,2466000,"*",3.26559083098122e-68,3.21513069379444e-66,-31.7562522916251
"4023","CP027619.1",2482501,2483500,"*",3.60049320526502e-39,1.43398050807136e-37,-27.7067390062821
"4046","CP027619.1",2494001,2495000,"*",1.26570313200188e-17,1.76030182024561e-16,25.9806941877182
"4047","CP027619.1",2494501,2495500,"*",2.57262164324623e-33,8.08100334971244e-32,40.3430735930736
"4075","CP027619.1",2508501,2509500,"*",1.76613216457132e-31,5.12140551517681e-30,29.2888080086856
"4124","CP027619.1",2533001,2534000,"*",1.02534836212735e-43,4.81707647881553e-42,32.757985669323
"4220","CP027619.1",2581001,2582000,"*",6.54540842422666e-37,2.38943318005079e-35,30.5525946530484
"4263","CP027619.1",2602501,2603500,"*",2.67619952759358e-10,2.11673166713222e-09,-30.2041916571198
"4366","CP027619.1",2677001,2678000,"*",4.29267547643596e-114,1.07672094886262e-111,42.297236978088
"4367","CP027619.1",2677501,2678500,"*",5.86987369551231e-115,1.49234314883529e-112,31.204720602311
"4380","CP027619.1",2684001,2685000,"*",2.75512430670716e-29,7.22088640065691e-28,25.4805624483044
"4410","CP027619.1",2699001,2700000,"*",9.38324066340483e-70,9.6280571355102e-68,-29.0986398712343
"4430","CP027619.1",2709501,2710500,"*",6.11927398583983e-41,2.61066396861545e-39,-28.9889172443334
"4431","CP027619.1",2710001,2711000,"*",7.57559471332095e-72,8.21796695637549e-70,-32.6222076484814
"4487","CP027619.1",2739501,2740500,"*",1.54523801102748e-46,8.02495284200423e-45,27.1346645272479
"4541","CP027619.1",2768501,2769500,"*",3.20759237762969e-29,8.37962261717135e-28,32.6853502516778
"4542","CP027619.1",2769001,2770000,"*",1.15200040864048e-23,2.28082201387819e-22,35.0190002923122
"4715","CP027619.1",2855501,2856500,"*",5.00819832287787e-52,3.09573790073534e-50,-33.6681708484398
"4716","CP027619.1",2856001,2857000,"*",1.15858210354557e-65,1.070152155254e-63,-40.7366311938047
"4718","CP027619.1",2857001,2858000,"*",2.25373503219012e-24,4.62507366838732e-23,-33.9840587044534
"4719","CP027619.1",2857501,2858500,"*",0.00192518276847377,0.0057805049517899,-30.4487179487179
"4778","CP027619.1",2887001,2888000,"*",1.45027693473315e-33,4.61191126874747e-32,-29.5054167611765
"4888","CP027619.1",2942001,2943000,"*",1.50665309621897e-40,6.32874826410137e-39,-27.6759844661343
"4911","CP027619.1",2953501,2954500,"*",1.15972123410403e-51,7.08065827877778e-50,30.0008503423272
"4998","CP027619.1",2997001,2998000,"*",4.01293515583324e-73,4.48694967571475e-71,-27.0309745201218
"4999","CP027619.1",2997501,2998500,"*",3.40015669413433e-228,3.15730748887913e-225,-35.9825035522247
"5003","CP027619.1",2999501,3000500,"*",7.38585463656299e-76,8.81634982392055e-74,-31.5259415344261
"5004","CP027619.1",3000001,3001000,"*",1.55512790486516e-132,5.11728614321252e-130,-30.0094545750644
"5009","CP027619.1",3002501,3003500,"*",6.03019873202212e-19,9.12062933058945e-18,27.0998784727129
"5025","CP027619.1",3010501,3011500,"*",3.34839426248222e-60,2.65467452661874e-58,25.2366343361305
"5071","CP027619.1",3033501,3034500,"*",2.26086947107896e-71,2.42062121342929e-69,-30.6827314601464
"5072","CP027619.1",3034001,3035000,"*",6.3624822740545e-86,9.56557845831644e-84,-31.7654076267122
"5089","CP027619.1",3042501,3043500,"*",2.19887724288115e-72,2.4201886364213e-70,-33.8189218721784
"5090","CP027619.1",3043001,3044000,"*",9.13801768440083e-70,9.37998575062662e-68,-37.2732634451814
"5106","CP027619.1",3051001,3052000,"*",2.30463075812231e-15,2.75596878844214e-14,-26.1249421758695
"5107","CP027619.1",3051501,3052500,"*",1.24594660674353e-24,2.59232327894545e-23,-32.8341820218034
"5156","CP027619.1",3076001,3077000,"*",2.58873662337968e-51,1.5638224292703e-49,-46.2544618845044
"5157","CP027619.1",3076501,3077500,"*",1.43900100841685e-47,7.71177406713474e-46,-27.4878767488805
"5207","CP027619.1",3101501,3102500,"*",2.98713067060672e-29,7.81535245926882e-28,-32.6378833750165
"5209","CP027619.1",3102501,3103500,"*",1.10471004887578e-28,2.81452716793422e-27,-26.5351298043606
"5222","CP027619.1",3109001,3110000,"*",9.13724684332726e-25,1.91469085104567e-23,-33.8766403622535
"5223","CP027619.1",3109501,3110500,"*",5.07107057202275e-66,4.73156536378466e-64,-29.894228417706
"5224","CP027619.1",3110001,3111000,"*",1.18825120355243e-38,4.63946689411218e-37,-27.4818438381938
"5273","CP027619.1",3134501,3135500,"*",1.59287833505003e-57,1.16871925238255e-55,25.0449844174433
"5440","CP027619.1",3222501,3223500,"*",3.4762756172887e-61,2.82715361161348e-59,35.0980980016347
"5441","CP027619.1",3223001,3224000,"*",3.6019064571729e-51,2.16789594978228e-49,40.1622680564796
"5442","CP027619.1",3223501,3224500,"*",1.34282842496066e-17,1.86440955436401e-16,49.1990846681922
"5444","CP027619.1",3224501,3225500,"*",3.50831813422414e-47,1.85865800380058e-45,42.047096415671
"5447","CP027619.1",3226001,3227000,"*",5.5922371035639e-31,1.5847662346648e-29,27.6160385165124
"5455","CP027619.1",3230001,3231000,"*",4.42202589957632e-25,9.42282998567857e-24,27.9319821367228
"5456","CP027619.1",3230501,3231500,"*",5.64150466115299e-25,1.19523594358181e-23,29.0046110665597
"5478","CP027619.1",3241501,3242500,"*",6.13036045599616e-54,4.0174344910232e-52,-34.4907674910027
"5534","CP027619.1",3269501,3270500,"*",3.61236530043389e-29,9.41212687458316e-28,25.4128162399636
"5535","CP027619.1",3270001,3271000,"*",9.47582465528149e-41,4.01236470405867e-39,29.2589629873618
"5536","CP027619.1",3270501,3271500,"*",3.12003447412857e-42,1.39508606113185e-40,29.2444351789888
"5568","CP027619.1",3287001,3288000,"*",1.02691192843259e-35,3.57136563046098e-34,-33.1828396322778
"5576","CP027619.1",3291001,3292000,"*",1.04894912419832e-70,1.10132346875583e-68,26.5062681729348
"5587","CP027619.1",3296501,3297500,"*",6.11026286902035e-58,4.53535223238185e-56,-31.5870041076975
"5588","CP027619.1",3297001,3298000,"*",1.62153160828794e-49,9.24257677450976e-48,-27.6590730557738
"5601","CP027619.1",3304001,3305000,"*",4.58952314482164e-06,2.23341252607499e-05,-35.4025423728814
"5606","CP027619.1",3306501,3307500,"*",7.13865262697512e-42,3.15219672211523e-40,36.3262824792518
"5747","CP027619.1",3377501,3378500,"*",1.48131794580395e-30,4.10791320640285e-29,-26.3977705222078
"5751","CP027619.1",3379501,3380500,"*",1.74564712704092e-85,2.58716926722026e-83,27.1987587042083
"5789","CP027619.1",3398501,3399500,"*",6.50238550110377e-89,1.04510140219563e-86,27.9933797398646
"5872","CP027619.1",3440001,3441000,"*",1.34400538538174e-142,5.08966017062344e-140,-26.4995704852875
"5873","CP027619.1",3440501,3441500,"*",1.82488565297874e-75,2.15978920966432e-73,-28.5592640812193
"5884","CP027619.1",3446001,3447000,"*",2.18800980950683e-11,1.90972888185873e-10,26.2433862433862
"5897","CP027619.1",3452501,3453500,"*",1.4307388430619e-85,2.12801408794623e-83,-28.4410368747718
"5947","CP027619.1",3477501,3478500,"*",1.20064542469918e-142,4.54994274433749e-140,-49.7722037888243
"5970","CP027619.1",3489001,3490000,"*",7.10795802523077e-65,6.42534997423632e-63,-29.0000944718238
"5971","CP027619.1",3489501,3490500,"*",7.50994661880721e-64,6.62205112514852e-62,-35.7317194090413
"5998","CP027619.1",3503001,3504000,"*",3.55536976532644e-12,3.31289376725852e-11,-26.3480306290977
"6011","CP027619.1",3509501,3510500,"*",3.21328689992832e-33,1.00567330736725e-31,27.9902196568863
"6047","CP027619.1",3528001,3529000,"*",0.0004304059174093,0.00149539597484637,77.7777777777778
"6079","CP027619.1",3544001,3545000,"*",6.70389311077329e-24,1.34392351157005e-22,-26.0067282514863
"6121","CP027619.1",3565501,3566500,"*",1.4821566339305e-44,7.17576322522575e-43,-29.7981284056933
"6183","CP027619.1",3596501,3597500,"*",5.83890128639135e-301,8.55776199917805e-298,-46.9007962597706
"6184","CP027619.1",3597001,3598000,"*",1.62182663361893e-268,2.00798799844423e-265,-60.296509502924
"6315","CP027619.1",3663001,3664000,"*",1.79490708925147e-303,2.68883527768809e-300,-47.3585774471431
"6316","CP027619.1",3663501,3664500,"*",9.01229566633424e-197,6.17079394520294e-194,-48.428493566981
"6361","CP027619.1",3686001,3687000,"*",1.31069507521034e-32,3.99267229322964e-31,29.0689310689311
"6362","CP027619.1",3686501,3687500,"*",7.17563680345028e-29,1.84385372749538e-27,25.4806881430258
"6400","CP027619.1",3705501,3706500,"*",1.81155422135685e-37,6.75829614161659e-36,26.4586035664217
"6401","CP027619.1",3706001,3707000,"*",9.53969654437169e-33,2.92440503072401e-31,-25.6732912540259
"6411","CP027619.1",3711001,3712000,"*",7.61101476453119e-20,1.21600659526335e-18,28.8252136566743
"6417","CP027619.1",3714001,3715000,"*",4.61882433804179e-40,1.90170650022955e-38,45.4767543312975
"6551","CP027619.1",3807501,3808500,"*",1.02953142903853e-14,1.17483180236917e-13,25.5386275406683
"6577","CP027619.1",3820501,3821500,"*",2.09038192299435e-53,1.34662761064229e-51,27.0939638675885
"6634","CP027619.1",3849001,3850000,"*",5.09828751358397e-49,2.86027854071378e-47,-28.807806073031
"6635","CP027619.1",3849501,3850500,"*",4.00430741828754e-31,1.14252965671669e-29,-28.7411928640119
"6644","CP027619.1",3854001,3855000,"*",4.80339706594432e-29,1.24448396707939e-27,-31.1257683729533
"6710","CP027619.1",3887001,3888000,"*",6.63088010182328e-109,1.53406712437613e-106,28.8365795451158
"6711","CP027619.1",3887501,3888500,"*",2.88550844379227e-84,4.18054899405735e-82,37.4503504775103
"6775","CP027619.1",3919501,3920500,"*",8.40866448563826e-100,1.66481425894571e-97,-30.5220146707316
"6776","CP027619.1",3920001,3921000,"*",7.49561565606714e-60,5.88247455645874e-58,-26.7267267267267
"6809","CP027619.1",3936501,3937500,"*",1.93466464741228e-11,1.69622220296928e-10,-49.8281786941581
"6810","CP027619.1",3938001,3939000,"*",0.00207788529290374,0.00619118551674137,-35.9154929577465
"6863","CP027619.1",3965501,3966500,"*",4.79090326839216e-39,1.90055167703959e-37,-28.4937823026466
"6873","CP027619.1",3970501,3971500,"*",6.00098230743248e-58,4.45545823454991e-56,-28.9938348847659
"7036","CP027619.1",4055001,4056000,"*",1.25017555314718e-35,4.33531430196082e-34,31.6110980548431
"7068","CP027619.1",4071001,4072000,"*",1.70857683863076e-63,1.48985757395761e-61,-33.2530111345147
"7069","CP027619.1",4071501,4072500,"*",3.89807867702476e-80,5.14828345758666e-78,-36.4060519054366
"7070","CP027619.1",4072001,4073000,"*",4.97272622380961e-19,7.55937188120845e-18,-28.2725204532528
"7209","CP027619.1",4141501,4142500,"*",1.45318575111423e-83,2.07271606466592e-81,-33.6095807086001
"7248","CP027619.1",4199001,4200000,"*",4.6099637536923e-40,1.89834659733165e-38,26.8156096628646
"7255","CP027619.1",4202501,4203500,"*",2.34589252636651e-42,1.05328010616888e-40,30.8144216731009
"7256","CP027619.1",4203001,4204000,"*",1.94612131233694e-08,1.27463577224523e-07,-31.0977813109778
"7401","CP027619.1",4276001,4277000,"*",1.70754054035173e-52,1.07012649033491e-50,-33.9916018791835
"7402","CP027619.1",4276501,4277500,"*",2.9627610316947e-46,1.52320128661044e-44,-26.3740372392133
"7415","CP027619.1",4283001,4284000,"*",3.09568328162848e-28,7.73156630180548e-27,-33.2914682945352
"7527","CP027619.1",4341001,4342000,"*",3.06211888011093e-20,5.00694522953859e-19,-48.5331930808789
"7544","CP027619.1",4349501,4350500,"*",5.32567923349134e-47,2.80775545970327e-45,31.8745746116279
"7545","CP027619.1",4350001,4351000,"*",1.53683455868604e-124,4.50491068105565e-122,61.9716850828729
"7546","CP027619.1",4350501,4351500,"*",5.34597425158718e-25,1.13399688281594e-23,29.2098013629114
"7556","CP027619.1",4355501,4356500,"*",0,0,64.5006716561121
"7557","CP027619.1",4356001,4357000,"*",0,0,63.4398496240602
"7558","CP027619.1",4356501,4357500,"*",6.15013513267962e-24,1.23496653742342e-22,26.2092288524007
"7570","CP027619.1",4362501,4363500,"*",9.83982321359796e-10,7.36837235311501e-09,-30.372461424617
"7576","CP027619.1",4366001,4367000,"*",1.0753131402529e-80,1.43663584014438e-78,-44.5918552714669
"7585","CP027619.1",4370501,4371500,"*",4.01472885490083e-46,2.05449022930576e-44,-31.8851698579248
"7586","CP027619.1",4371001,4372000,"*",7.24172903480356e-51,4.31550549071933e-49,-31.1895406758355
"7601","CP027619.1",4378501,4379500,"*",1.30614443741039e-12,1.26357171546104e-11,26.9765455110283
"7602","CP027619.1",4379001,4380000,"*",1.68957781591871e-12,1.6184830937746e-11,38.4029038112523
"7807","CP027619.1",4490001,4491000,"*",2.52452250304644e-68,2.49230071664764e-66,-34.9106167816058
"7808","CP027619.1",4490501,4491500,"*",2.87983585851753e-62,2.41674916106408e-60,-31.8982925166015
"7851","CP027619.1",4516001,4517000,"*",6.69662492862153e-34,2.1568605071671e-32,-27.02226798243
"7895","CP027619.1",4538001,4539000,"*",1.42282039518368e-14,1.60632020919299e-13,-25.3255730978503
"7905","CP027619.1",4543001,4544000,"*",9.71324594629925e-07,5.1881120784145e-06,25.6407185628743
